firm,sector,avg_prod_loss,damaged,defaulted,setup,rep
10,7,0.9903844104018735,0,1,1,2
11,3,0.9917863879011245,0,1,1,2
12,5,0.948310234389839,0,1,1,2
13,7,0.9254364155142737,0,1,1,2
14,7,0.0,0,0,1,2
15,4,0.0,0,0,1,2
16,3,0.0,0,0,1,2
17,5,0.9580661369283591,0,1,1,2
18,2,0.985883638507372,0,1,1,2
19,4,0.9658958425587031,0,1,1,2
20,6,0.0,0,0,1,2
21,3,0.9621811778776584,0,1,1,2
22,6,0.9990875912408759,1,1,1,2
23,5,0.0,0,0,1,2
24,0,0.5439293131015547,0,0,1,2
25,7,0.9866345610174408,0,1,1,2
26,1,0.9890975472100136,0,1,1,2
27,7,0.9959000429998253,0,1,1,2
28,3,0.0,0,0,1,2
29,0,0.0,0,0,1,2
30,6,0.006693354912868969,1,0,1,2
31,5,0.9848251685089184,0,1,1,2
32,3,0.9956516101512717,0,1,1,2
33,0,0.9928395246194075,0,1,1,2
34,2,0.0,0,0,1,2
35,4,0.9455451878993577,0,1,1,2
36,0,0.9379825131182545,0,1,1,2
37,3,0.9892623025721565,0,1,1,2
38,3,0.9957452426553476,0,1,1,2
39,5,0.9957485372898949,0,1,1,2
40,1,0.9277342020730621,0,1,1,2
41,7,0.9907636667747335,0,1,1,2
42,3,0.7286703375981868,0,1,1,2
43,0,0.9195419266111049,1,1,1,2
44,6,0.03354265883269498,1,0,1,2
45,7,0.021241733020308014,0,0,1,2
46,3,0.9414507492122107,0,1,1,2
47,6,0.5570590406623157,1,0,1,2
48,4,0.0,0,0,1,2
49,3,0.9957012582167697,0,1,1,2
50,2,0.9879599974394442,0,1,1,2
51,6,0.9924483447115902,1,1,1,2
52,1,0.0,0,0,1,2
53,3,0.9111605668735338,0,1,1,2
54,6,0.9879914762833032,0,1,1,2
55,5,0.998572678716832,1,1,1,2
56,2,0.996152793920542,0,1,1,2
57,4,0.9960022121108776,0,1,1,2
58,5,0.0,0,0,1,2
59,4,0.9909253687945682,0,1,1,2
60,1,0.0,0,0,1,2
61,4,0.0,0,0,1,2
62,4,0.991856025637928,0,1,1,2
63,6,0.9670808991274963,0,1,1,2
64,6,0.0,0,0,1,2
65,5,0.9959637073524705,0,1,1,2
66,0,0.9966490942070357,0,1,1,2
67,3,0.5950939366072512,0,0,1,2
68,4,0.0,0,0,1,2
69,0,0.9953343889468598,0,1,1,2
70,2,0.9957738055005826,0,1,1,2
71,3,0.9449382655568054,0,1,1,2
72,4,0.9866675404487888,0,1,1,2
73,7,0.9519727616710218,0,1,1,2
74,7,0.0,0,0,1,2
75,6,0.9956657048078033,0,1,1,2
76,5,0.11350830037023835,0,0,1,2
77,6,0.9307494844717612,0,1,1,2
78,1,0.0,0,0,1,2
79,6,0.9959056903926929,0,1,1,2
80,2,0.3117446605762504,0,0,1,2
81,3,0.9960610476132099,0,1,1,2
82,3,0.9930531234067034,0,1,1,2
83,7,0.9656344047430576,0,1,1,2
84,7,0.9917019454134006,0,1,1,2
85,5,0.9935977608107576,0,1,1,2
86,4,0.9919138743772409,0,1,1,2
87,2,0.0,0,0,1,2
88,3,0.9957476316123387,0,1,1,2
89,1,0.0,0,0,1,2
90,0,0.9923845770720933,0,1,1,2
91,7,0.0,0,0,1,2
92,5,0.9880575407995861,0,1,1,2
93,6,0.0,0,0,1,2
94,6,0.9549296138980146,0,1,1,2
95,6,0.9958189075072946,0,1,1,2
96,3,0.9125288107181603,0,1,1,2
97,4,0.14628745548382704,1,0,1,2
98,0,0.9901274641778607,0,1,1,2
99,5,0.0,0,0,1,2
0,3,0.007074953302749106,1,0,1,3
1,7,0.9905108159863147,0,1,1,3
2,4,0.9514890404555675,0,1,1,3
3,6,0.007258361389645575,1,0,1,3
4,6,0.9839302156257543,0,1,1,3
5,6,0.9505713444943982,0,1,1,3
6,3,0.9877254865865204,0,1,1,3
7,7,0.9840544710508325,0,1,1,3
8,0,0.9449225828187212,0,1,1,3
9,6,0.9958486701089051,0,1,1,3
10,7,0.9560316758625247,0,1,1,3
11,3,0.8946518109979249,0,1,1,3
12,5,0.9948244125262561,0,1,1,3
13,7,0.987545850775842,0,1,1,3
14,7,0.8733828513701762,0,1,1,3
15,4,0.9350757008532082,0,1,1,3
16,3,0.9955262891167892,0,1,1,3
17,5,0.9954035848386824,0,1,1,3
18,2,0.9489173029740124,0,1,1,3
19,4,0.9845243092641667,0,1,1,3
20,6,0.9986474468882678,1,1,1,3
21,3,0.8893074930901242,0,1,1,3
22,6,0.9012392787842544,0,1,1,3
23,5,0.9957773654560262,0,1,1,3
24,0,0.8773866599312643,1,1,1,3
25,7,0.81188806628089,0,0,1,3
26,1,0.9952941147543662,0,1,1,3
27,7,0.9866241531230538,0,1,1,3
28,3,0.9392027777472561,0,1,1,3
29,0,0.9799444656230373,0,1,1,3
30,6,0.969471232772806,0,1,1,3
31,5,0.8626942479419947,0,1,1,3
32,3,0.0,0,0,1,3
33,0,0.8359003395346729,0,1,1,3
34,2,0.7146867060881218,0,1,1,3
35,4,0.9585052878661339,0,1,1,3
36,0,0.0,0,0,1,3
37,3,0.9406976261591181,0,1,1,3
38,3,0.9537687834817403,0,1,1,3
39,5,0.9949528911706658,0,1,1,3
40,1,0.9958239061658107,0,1,1,3
41,7,0.8713517567131919,0,1,1,3
42,3,0.957118488213797,0,1,1,3
43,0,0.9948760602631812,0,1,1,3
44,6,0.6087485843118634,1,0,1,3
45,7,0.9862170594982137,0,1,1,3
46,3,0.9798178928609799,0,1,1,3
47,6,0.9955884146189744,0,1,1,3
48,4,0.9367797169802325,0,1,1,3
49,3,0.8610670889095476,0,1,1,3
50,2,0.9954912065490297,0,1,1,3
51,6,0.9674721481426097,1,1,1,3
52,1,0.9849527554292725,0,1,1,3
53,3,0.9843636293951663,0,1,1,3
54,6,0.9597085303779676,1,1,1,3
55,5,0.9446980180122168,0,1,1,3
56,2,0.9951846345163332,0,1,1,3
57,4,0.025180328038073872,0,0,1,3
58,5,0.9954276927864046,0,1,1,3
59,4,0.9949815233240145,0,1,1,3
60,1,0.9957153924068161,0,1,1,3
61,4,0.9831088602391794,0,1,1,3
62,4,0.9950186263252042,0,1,1,3
63,6,0.9954949360941251,0,1,1,3
64,6,0.9953955395327808,0,1,1,3
65,5,0.0,0,0,1,3
66,0,0.9341166887624675,0,1,1,3
67,3,0.7897750539652377,0,1,1,3
68,4,0.8776856614094842,1,1,1,3
69,0,0.9545817280259523,0,1,1,3
70,2,0.2925538096087401,0,0,1,3
71,3,0.9865228319838513,0,1,1,3
72,4,0.9857585281362785,0,1,1,3
73,7,0.9963951234431556,0,1,1,3
74,7,0.9870990296647846,0,1,1,3
75,6,0.8758262996056053,0,1,1,3
76,5,0.8594890510948905,0,1,1,3
77,6,0.7071167883211679,0,1,1,3
78,1,0.9958997210989999,0,1,1,3
79,6,0.9655220036573746,0,1,1,3
80,2,0.9535723423227943,0,1,1,3
81,3,0.99569365163372,0,1,1,3
82,3,0.9865592313806987,0,1,1,3
83,7,0.9933757444636698,1,1,1,3
84,7,0.9949760693257695,0,1,1,3
85,5,0.9345855970942868,0,1,1,3
86,4,0.8455758290244209,0,1,1,3
87,2,0.9887335456677432,0,1,1,3
88,3,0.9887126494908463,0,1,1,3
89,1,0.9372786655665529,0,1,1,3
90,0,0.8882304532417882,0,1,1,3
91,7,0.8826698344060878,0,1,1,3
92,5,0.9610420921147971,0,1,1,3
93,6,0.985830857855825,0,1,1,3
94,6,0.9851000963553087,0,1,1,3
95,6,0.9873056963415786,1,1,1,3
96,3,0.9809900455475188,0,1,1,3
97,4,0.9882495238460238,0,1,1,3
98,0,0.9828160525122757,0,1,1,3
99,5,0.9668770982773331,0,1,1,3
0,3,0.9958469353956307,0,1,1,4
1,7,0.8073853971254975,0,1,1,4
2,4,0.9209229406776711,1,1,1,4
3,6,0.0,0,0,1,4
4,6,0.0,0,0,1,4
5,6,0.8506070189584395,0,1,1,4
6,3,0.9986995948881544,1,1,1,4
7,7,0.0,0,0,1,4
8,0,0.8406099343683695,0,1,1,4
9,6,0.7943831105516542,0,1,1,4
10,7,0.9892473379803083,0,1,1,4
11,3,0.8363559288481087,0,1,1,4
12,5,0.985956814512664,0,1,1,4
13,7,0.22281332306034732,0,0,1,4
14,7,0.9844557052614377,0,1,1,4
15,4,0.9954218590237062,0,1,1,4
16,3,0.001796311092808343,0,0,1,4
17,5,0.007326990408418683,1,0,1,4
18,2,0.02226552623314113,1,0,1,4
19,4,0.9904591199052144,0,1,1,4
20,6,0.9655336678814096,1,1,1,4
21,3,0.8819503463537006,0,1,1,4
22,6,0.9956325195650708,0,1,1,4
23,5,0.4547007567550576,0,1,1,4
24,0,0.7074333279585394,0,1,1,4
25,7,0.8577834888768168,0,1,1,4
26,1,0.7905759478422478,0,1,1,4
27,7,0.9747814131904623,0,1,1,4
28,3,0.0,0,0,1,4
29,0,0.9730611036756781,0,1,1,4
30,6,0.0,0,0,1,4
31,5,0.8323780528932216,0,1,1,4
32,3,0.99608584143959,0,1,1,4
33,0,0.9620767527057325,0,1,1,4
34,2,0.9808415161272268,0,1,1,4
35,4,0.3841799235584863,1,0,1,4
36,0,0.8776783838405577,1,1,1,4
37,3,0.4572820730602691,0,1,1,4
38,3,0.9930212274893749,1,1,1,4
39,5,0.0,0,0,1,4
40,1,0.9911645625055993,0,1,1,4
41,7,0.0,0,0,1,4
42,3,0.9725180100127302,0,1,1,4
43,0,0.7531808430237587,0,1,1,4
44,6,0.9935614804764059,0,1,1,4
45,7,0.8483896334127609,0,1,1,4
46,3,0.0,0,0,1,4
47,6,0.0,0,0,1,4
48,4,0.4612426552843034,0,1,1,4
49,3,0.0,0,0,1,4
50,2,0.0,0,0,1,4
51,6,0.0,0,0,1,4
52,1,0.9953348226135524,0,1,1,4
53,3,0.826219452616865,0,1,1,4
54,6,0.9884984650155403,0,1,1,4
55,5,0.0,0,0,1,4
56,2,0.8125645899134838,0,1,1,4
57,4,0.0,0,0,1,4
58,5,0.03223618197747988,0,0,1,4
59,4,0.9694496893946891,1,1,1,4
60,1,0.0,0,0,1,4
61,4,0.9862791876475104,0,1,1,4
62,4,0.9846549567999135,0,1,1,4
63,6,0.0,0,0,1,4
64,6,0.996098402224581,0,1,1,4
65,5,0.0,0,0,1,4
66,0,0.0006510967012819628,0,0,1,4
67,3,0.9627359517442546,0,1,1,4
68,4,0.9966166372962001,0,1,1,4
69,0,3.765445087040711e-05,0,0,1,4
70,2,0.9956197302146663,0,1,1,4
71,3,0.025082960462063604,0,0,1,4
72,4,0.0,0,0,1,4
73,7,0.0,0,0,1,4
74,7,0.9959529119144465,0,1,1,4
75,6,0.9961047962307804,0,1,1,4
76,5,0.0,0,0,1,4
77,6,0.0,0,0,1,4
78,1,0.8903285728964724,0,1,1,4
79,6,0.0659735721740357,0,0,1,4
80,2,0.03524877488691417,0,0,1,4
81,3,0.9951373285688685,0,1,1,4
82,3,0.32412945661261744,1,1,1,4
83,7,0.9616885172608094,0,1,1,4
84,7,0.6988372136410329,0,1,1,4
85,5,0.8562443369084138,0,1,1,4
86,4,0.9905651136321084,0,1,1,4
87,2,0.26085918365597704,0,0,1,4
88,3,0.7951781657144598,0,1,1,4
89,1,0.0,0,0,1,4
90,0,0.9956855651379892,0,1,1,4
91,7,0.9956660039940814,0,1,1,4
92,5,0.9825470447261946,0,1,1,4
93,6,0.0,0,0,1,4
94,6,0.9809568125054474,0,1,1,4
95,6,0.9859592968235319,0,1,1,4
96,3,0.8434028170704478,0,1,1,4
97,4,0.8124969310368659,0,1,1,4
98,0,0.0,0,0,1,4
99,5,0.8285000667475162,0,1,1,4
0,3,7.882049518588482e-05,0,0,2,0
1,7,0.9966964958039476,1,1,2,0
2,4,0.0,0,0,2,0
3,6,0.0,0,0,2,0
4,6,0.0021024338362272002,0,0,2,0
5,6,0.0,0,0,2,0
6,3,0.9914873266318918,1,1,2,0
7,7,0.005009177829362482,0,0,2,0
8,0,0.004122032934680137,0,0,2,0
9,6,0.08002994342994384,1,0,2,0
10,7,0.0026100545184899156,0,0,2,0
11,3,0.00011682183536873042,0,0,2,0
12,5,0.0004060837271644589,0,0,2,0
13,7,0.0009493178248055926,0,0,2,0
14,7,0.00227571044968365,0,0,2,0
15,4,0.0010358714617766497,0,0,2,0
16,3,0.0020017354873969957,0,0,2,0
17,5,0.0,0,0,2,0
18,2,0.0,0,0,2,0
19,4,0.01082603200460767,0,0,2,0
20,6,0.005846254529814434,1,0,2,0
21,3,0.0017076919231066657,0,0,2,0
22,6,0.0,0,0,2,0
23,5,0.0,0,0,2,0
24,0,0.024278337073525856,0,0,2,0
25,7,0.005701291146338902,1,0,2,0
26,1,0.9955850984189291,0,1,2,0
27,7,0.005250296152508175,0,0,2,0
28,3,0.012485170081685776,0,0,2,0
29,0,0.0015694729048521868,0,0,2,0
30,6,0.030091250235016256,0,0,2,0
31,5,0.9954920270779167,0,1,2,0
32,3,0.0010940067615500778,0,0,2,0
33,0,0.005621227254091807,1,0,2,0
34,2,0.00018761752422216245,0,0,2,0
35,4,0.0,0,0,2,0
36,0,0.0,0,0,2,0
37,3,0.026245945628866948,1,0,2,0
38,3,0.0,0,0,2,0
39,5,0.0012779863621819145,0,0,2,0
40,1,0.005813697509748216,1,0,2,0
41,7,0.0,0,0,2,0
42,3,0.0,0,0,2,0
43,0,0.0018851649345075687,0,0,2,0
44,6,0.9973102396892767,0,1,2,0
45,7,0.0017494357901535792,0,0,2,0
46,3,0.0003695081288283596,0,0,2,0
47,6,0.0003140934026690825,0,0,2,0
48,4,0.002443361924681663,0,0,2,0
49,3,0.0,0,0,2,0
50,2,0.0,0,0,2,0
51,6,0.0025231714109634255,0,0,2,0
52,1,0.0007722664396514352,0,0,2,0
53,3,0.036396660743425284,0,0,2,0
54,6,0.002942106309809257,0,0,2,0
55,5,0.0005850044046149269,0,0,2,0
56,2,0.0016058952735838778,0,0,2,0
57,4,0.02520527961848549,0,0,2,0
58,5,0.04380721979421757,0,0,2,0
59,4,0.002980437376485992,0,0,2,0
60,1,0.0,0,0,2,0
61,4,0.015211708978612237,0,0,2,0
62,4,0.0,0,0,2,0
63,6,0.00393136455935509,0,0,2,0
64,6,0.05920341118985162,1,0,2,0
65,5,0.0003546114423215011,0,0,2,0
66,0,0.0057897084717000846,1,0,2,0
67,3,0.0,0,0,2,0
68,4,0.0004808318738030313,0,0,2,0
69,0,0.0016479297350749627,0,0,2,0
70,2,0.00016358174770056736,0,0,2,0
71,3,0.0,0,0,2,0
72,4,0.014799080319552457,0,0,2,0
73,7,0.0,0,0,2,0
74,7,0.039516461655532596,0,0,2,0
75,6,0.004477506091632894,0,0,2,0
76,5,0.0,0,0,2,0
77,6,0.0017118507288224779,0,0,2,0
78,1,0.00010189814876011686,0,0,2,0
79,6,0.001833394280521743,0,0,2,0
80,2,0.0,0,0,2,0
81,3,4.8175855650377556e-05,0,0,2,0
82,3,0.0,0,0,2,0
83,7,0.0,0,0,2,0
84,7,0.001546924614491703,0,0,2,0
85,5,0.0,0,0,2,0
86,4,0.0,0,0,2,0
87,2,0.0,0,0,2,0
88,3,0.0005823019902822214,0,0,2,0
89,1,0.0,0,0,2,0
90,0,0.002782421757017666,0,0,2,0
91,7,0.002276245172000841,0,0,2,0
92,5,7.920666506092457e-05,0,0,2,0
93,6,0.0009590865900047736,0,0,2,0
94,6,0.0,0,0,2,0
95,6,0.9909626276023374,0,1,2,0
96,3,0.0,0,0,2,0
97,4,0.9942352782804605,0,1,2,0
98,0,0.0012793428804404258,0,0,2,0
99,5,0.0005915372373738083,0,0,2,0
0,3,0.06257811677848113,0,0,2,1
1,7,0.0026132719220687394,0,0,2,1
2,4,0.0056989943122390686,1,0,2,1
3,6,0.006035898327256923,0,0,2,1
4,6,0.0024964568997126076,0,0,2,1
5,6,0.0008423935603161686,0,0,2,1
6,3,0.00013377520704893782,0,0,2,1
7,7,0.04987273465512932,0,0,2,1
8,0,0.03592022409814837,0,0,2,1
9,6,0.004157303433401787,0,0,2,1
10,7,0.0014053984308950887,0,0,2,1
11,3,0.0005533308601320549,0,0,2,1
12,5,0.001631003327277162,0,0,2,1
13,7,0.002135972160520703,0,0,2,1
14,7,0.010467003988949345,0,0,2,1
15,4,0.013754624044161563,0,0,2,1
16,3,0.0023887314418646927,0,0,2,1
17,5,0.06656086288710845,1,0,2,1
18,2,0.9990875912408759,1,1,2,1
19,4,0.009858893191034035,0,0,2,1
20,6,0.002585384479955448,0,0,2,1
21,3,0.0011260580668280662,0,0,2,1
22,6,0.0029429382726721817,0,0,2,1
23,5,0.0019298599340472915,0,0,2,1
24,0,0.01472826062222061,0,0,2,1
25,7,0.0030753996799058082,0,0,2,1
26,1,0.0019234070952468155,0,0,2,1
27,7,0.0020441029446955825,0,0,2,1
28,3,0.007270610361781683,0,0,2,1
29,0,0.0020350413396858684,0,0,2,1
30,6,0.022822545667591294,1,0,2,1
31,5,0.0514886981182941,0,0,2,1
32,3,0.00020970451044837257,0,0,2,1
33,0,0.06099976428333765,0,0,2,1
34,2,0.0014726389181402445,0,0,2,1
35,4,0.0,0,0,2,1
36,0,0.012736639200879833,0,0,2,1
37,3,0.007362157517998541,1,0,2,1
38,3,0.0002401775353933751,0,0,2,1
39,5,0.003249596350467065,0,0,2,1
40,1,0.002718419086541491,0,0,2,1
41,7,0.002022671660980127,0,0,2,1
42,3,0.0,0,0,2,1
43,0,0.005735549195837244,1,0,2,1
44,6,0.0030658522041194206,0,0,2,1
45,7,0.004586476304774241,0,0,2,1
46,3,0.0039017564343006364,0,0,2,1
47,6,0.00012664775270722947,0,0,2,1
48,4,0.007837603709606282,0,0,2,1
49,3,0.0018993303275952752,0,0,2,1
50,2,0.0012094853975029337,0,0,2,1
51,6,0.009736808953051429,1,0,2,1
52,1,0.008716573596070825,0,0,2,1
53,3,0.00029917058864482757,0,0,2,1
54,6,0.0004898856081580514,0,0,2,1
55,5,0.004133979878769859,0,0,2,1
56,2,0.0009808170442088115,0,0,2,1
57,4,0.032706367115284955,0,0,2,1
58,5,0.0009357652985457656,0,0,2,1
59,4,0.04698593952186459,0,0,2,1
60,1,0.008469107134067188,0,0,2,1
61,4,0.055889098179815425,1,0,2,1
62,4,0.011990817037514269,0,0,2,1
63,6,0.02124840715292176,0,0,2,1
64,6,0.011578857515174071,0,0,2,1
65,5,0.9950193986657082,0,1,2,1
66,0,0.0025541839774871054,0,0,2,1
67,3,0.9975998528216737,0,1,2,1
68,4,0.003891585266875629,0,0,2,1
69,0,0.006610557747043037,0,0,2,1
70,2,0.7166405134046911,0,0,2,1
71,3,0.00810602745322968,1,0,2,1
72,4,0.006151614299420107,0,0,2,1
73,7,0.001857034178140683,0,0,2,1
74,7,0.032746200697116847,0,0,2,1
75,6,0.011965129222024183,0,0,2,1
76,5,0.0,0,0,2,1
77,6,0.010198252688708219,0,0,2,1
78,1,0.03425658237711168,1,0,2,1
79,6,0.003569444929463897,0,0,2,1
80,2,0.01100302980641502,0,0,2,1
81,3,0.005303412391793999,0,0,2,1
82,3,0.0008223754247763343,0,0,2,1
83,7,0.001380904820509616,0,0,2,1
84,7,0.45308071923318444,0,0,2,1
85,5,0.0,0,0,2,1
86,4,0.0016091773350616766,0,0,2,1
87,2,0.002880178329262009,0,0,2,1
88,3,0.9973719727173094,0,1,2,1
89,1,0.07104411678942008,0,0,2,1
90,0,0.0012059525018240473,0,0,2,1
91,7,0.021377797301016205,0,0,2,1
92,5,0.0010712899398708548,0,0,2,1
93,6,0.04468680066985156,0,0,2,1
94,6,0.025737656975699717,0,0,2,1
95,6,0.034341441280365245,0,0,2,1
96,3,4.3636333497077055e-05,0,0,2,1
97,4,0.0245985192254531,0,0,2,1
98,0,0.023972048411596288,0,0,2,1
99,5,0.001127126655591687,0,0,2,1
0,3,0.0004978851326759749,0,0,2,2
1,7,0.9883287528646878,0,1,2,2
2,4,0.005657056449642854,1,0,2,2
3,6,0.018462862430288215,0,0,2,2
4,6,0.0035797125519350477,0,0,2,2
5,6,0.0006523409455518855,0,0,2,2
6,3,0.009552723251314992,1,0,2,2
7,7,0.00856295269580942,0,0,2,2
8,0,0.009004789497256072,0,0,2,2
9,6,0.024491298338945398,0,0,2,2
10,7,0.0424499307765648,0,0,2,2
11,3,1.7310988702869072e-06,0,0,2,2
12,5,0.0056131461770810185,0,0,2,2
13,7,0.9964783573441884,0,1,2,2
14,7,0.02280100431198442,0,0,2,2
15,4,0.008539708172349033,0,0,2,2
16,3,0.0017571286281758923,0,0,2,2
17,5,0.0,0,0,2,2
18,2,5.902328162729022e-05,0,0,2,2
19,4,0.01705259652405179,0,0,2,2
20,6,0.004440308379326328,0,0,2,2
21,3,0.0022927712456264977,0,0,2,2
22,6,0.009713648248392007,0,0,2,2
23,5,0.001836902443201035,0,0,2,2
24,0,0.014192848843168586,0,0,2,2
25,7,0.00955676304384798,0,0,2,2
26,1,0.00015188216585050455,0,0,2,2
27,7,0.004804249849824913,0,0,2,2
28,3,0.003851578886624829,0,0,2,2
29,0,0.001735733035845847,0,0,2,2
30,6,0.003561941353318206,0,0,2,2
31,5,0.0029836044120780804,0,0,2,2
32,3,0.00011389466035984288,0,0,2,2
33,0,0.0015939150694690583,0,0,2,2
34,2,0.010413213031180457,0,0,2,2
35,4,0.09943452714244116,0,0,2,2
36,0,0.006202021782202011,0,0,2,2
37,3,0.0029785191279031145,0,0,2,2
38,3,0.024139104605095867,0,0,2,2
39,5,0.0023195800444913476,0,0,2,2
40,1,0.007704146847093395,1,0,2,2
41,7,0.001746564345601722,0,0,2,2
42,3,0.0,0,0,2,2
43,0,0.0011093000903767054,0,0,2,2
44,6,0.0014286057082829808,0,0,2,2
45,7,0.9913918338517465,0,1,2,2
46,3,0.12106747901948338,0,0,2,2
47,6,0.03468472810290484,0,0,2,2
48,4,0.00914722914783474,0,0,2,2
49,3,0.029687415395737264,0,0,2,2
50,2,2.271533365509007e-05,0,0,2,2
51,6,0.0017155748038061563,0,0,2,2
52,1,0.06855054651770752,0,0,2,2
53,3,0.0009982673308696964,0,0,2,2
54,6,0.00019008923341705337,0,0,2,2
55,5,0.003022292600858342,0,0,2,2
56,2,0.03378262488355138,1,0,2,2
57,4,0.011553743826072198,0,0,2,2
58,5,0.004893993612732466,0,0,2,2
59,4,0.003643897183567696,0,0,2,2
60,1,0.0007081357982748526,0,0,2,2
61,4,0.004189078407459858,0,0,2,2
62,4,2.710020407917681e-05,0,0,2,2
63,6,0.04661227382264818,0,0,2,2
64,6,0.01849244666526333,0,0,2,2
65,5,0.012372465817104985,0,0,2,2
66,0,0.0007019643939708326,0,0,2,2
67,3,0.0056791204603716065,1,0,2,2
68,4,0.0004984210822251781,0,0,2,2
69,0,0.03479748652129988,0,0,2,2
70,2,0.011490680457114232,1,0,2,2
71,3,0.001545113356636078,0,0,2,2
72,4,0.003307212346604094,0,0,2,2
73,7,0.002298206250251211,0,0,2,2
74,7,0.026580012750565235,0,0,2,2
75,6,0.0004103399516286576,0,0,2,2
76,5,0.0,0,0,2,2
77,6,0.0026855313227303356,0,0,2,2
78,1,1.3213473567939483e-05,0,0,2,2
79,6,0.007679695240449266,0,0,2,2
80,2,0.0,0,0,2,2
81,3,0.0030930930093865726,0,0,2,2
82,3,0.0004979521608221779,0,0,2,2
83,7,0.0006899180577845834,0,0,2,2
84,7,0.004877756939019578,0,0,2,2
85,5,0.003336496853909376,0,0,2,2
86,4,0.00032655178015215713,0,0,2,2
87,2,0.007829279375474032,1,0,2,2
88,3,0.013652089563026264,1,0,2,2
89,1,0.0,0,0,2,2
90,0,0.004022545149736376,0,0,2,2
91,7,0.01931676838570493,0,0,2,2
92,5,0.006995976113353954,1,0,2,2
93,6,0.0022665403789643556,0,0,2,2
94,6,0.005800187525107138,1,0,2,2
95,6,0.0055479295174052845,0,0,2,2
96,3,0.000276298012815819,0,0,2,2
97,4,0.0,0,0,2,2
98,0,0.0023486113429557138,0,0,2,2
99,5,0.0005191395284906876,0,0,2,2
0,3,0.0010024095020300025,0,0,2,3
1,7,0.005165868395751224,0,0,2,3
2,4,0.0014866314899084831,0,0,2,3
3,6,0.003951081757297718,0,0,2,3
4,6,0.06762645878891677,0,0,2,3
5,6,0.003428943534618282,0,0,2,3
6,3,0.003552818110767726,0,0,2,3
7,7,0.04998543368943434,0,0,2,3
8,0,0.013286138760231311,1,0,2,3
9,6,0.002372650730068667,0,0,2,3
10,7,0.002636813654285743,0,0,2,3
11,3,0.0005542990110245355,0,0,2,3
12,5,0.0977131797294826,0,0,2,3
13,7,0.00296321269920829,0,0,2,3
14,7,0.006555353296075502,0,0,2,3
15,4,0.0097187826890123,0,0,2,3
16,3,0.0011447614111309843,0,0,2,3
17,5,0.0,0,0,2,3
18,2,0.04955145053598805,1,0,2,3
19,4,0.010589817936046336,0,0,2,3
20,6,0.025986085528592686,1,0,2,3
21,3,0.0020920062686732304,0,0,2,3
22,6,0.9973530554762294,0,1,2,3
23,5,0.007036867163085174,0,0,2,3
24,0,0.01238713041018939,0,0,2,3
25,7,0.008296481056478618,0,0,2,3
26,1,0.006007602813641302,0,0,2,3
27,7,0.006062079537232129,0,0,2,3
28,3,0.012660864769207974,1,0,2,3
29,0,0.005132595854933378,0,0,2,3
30,6,0.004830155221577712,0,0,2,3
31,5,0.004179396862431502,0,0,2,3
32,3,0.0001467648718392112,0,0,2,3
33,0,0.042873119973054936,0,0,2,3
34,2,0.0017913262667267956,0,0,2,3
35,4,0.006110538130722696,1,0,2,3
36,0,0.1616227721619555,0,0,2,3
37,3,0.0018174776344344443,0,0,2,3
38,3,0.005697586114442434,1,0,2,3
39,5,0.0407401127732877,0,0,2,3
40,1,0.0012270011699445148,0,0,2,3
41,7,0.1319191391471086,1,0,2,3
42,3,0.0,0,0,2,3
43,0,0.11356521955302075,0,0,2,3
44,6,0.02442543538504342,0,0,2,3
45,7,0.0009129531176160647,0,0,2,3
46,3,0.02955091227533172,0,0,2,3
47,6,0.011630670912415571,0,0,2,3
48,4,0.0056321542415975106,0,0,2,3
49,3,0.019494409439470457,1,0,2,3
50,2,0.0010995881932164147,0,0,2,3
51,6,0.003075345004096927,0,0,2,3
52,1,0.035599547828670905,0,0,2,3
53,3,0.05897118266749119,0,0,2,3
54,6,0.002706630987185374,0,0,2,3
55,5,0.002054231347562486,0,0,2,3
56,2,0.005050157306646584,0,0,2,3
57,4,0.05214428004468433,0,0,2,3
58,5,0.0006532585640237492,0,0,2,3
59,4,0.0016918703727119792,0,0,2,3
60,1,0.0009916737758644619,0,0,2,3
61,4,0.022437841491037627,0,0,2,3
62,4,0.00041760599752723766,0,0,2,3
63,6,0.0009741533512030531,0,0,2,3
64,6,0.019166532292671686,0,0,2,3
65,5,0.035864716110482586,0,0,2,3
66,0,0.0018447208984049732,0,0,2,3
67,3,0.0,0,0,2,3
68,4,0.000995554772912582,0,0,2,3
69,0,0.032468838075303486,0,0,2,3
70,2,0.9952235940519478,0,1,2,3
71,3,0.0019776316291021286,0,0,2,3
72,4,0.032612380977033714,1,0,2,3
73,7,0.001170020746905122,0,0,2,3
74,7,0.0027589793073261384,0,0,2,3
75,6,0.0024949733919732153,0,0,2,3
76,5,0.0,0,0,2,3
77,6,0.010482352126260685,1,0,2,3
78,1,0.000502024656551517,0,0,2,3
79,6,0.0017325941114544623,0,0,2,3
80,2,0.0,0,0,2,3
81,3,0.007457609481106583,0,0,2,3
82,3,0.001226120240777067,0,0,2,3
83,7,0.022030980337578422,0,0,2,3
84,7,0.0004103721278942848,0,0,2,3
85,5,0.0,0,0,2,3
86,4,0.0015962490391110732,0,0,2,3
87,2,0.047358851191909045,0,0,2,3
88,3,0.00089137031907046,0,0,2,3
89,1,0.0007821658747239255,0,0,2,3
90,0,0.0013837032217603844,0,0,2,3
